18:54:42 loading pretrained, weights/198_efficientnet-b5_f1_test/ckpt20.pth ...
18:56:43 STREAM b'IHDR' 16 13
18:56:43 STREAM b'IDAT' 41 8192
18:56:43 STREAM b'IHDR' 16 13
18:56:43 STREAM b'IDAT' 41 8192
18:56:43 STREAM b'IHDR' 16 13
18:56:43 STREAM b'IDAT' 41 8192
18:56:43 STREAM b'IHDR' 16 13
18:56:43 STREAM b'IDAT' 41 8192
18:56:43 STREAM b'IHDR' 16 13
18:56:43 STREAM b'IDAT' 41 8192
18:56:43 STREAM b'IHDR' 16 13
18:56:43 STREAM b'IDAT' 41 8192
18:56:44 STREAM b'IHDR' 16 13
18:56:44 STREAM b'IDAT' 41 8192
18:56:44 STREAM b'IHDR' 16 13
18:56:44 STREAM b'IDAT' 41 8192
18:56:44 STREAM b'IHDR' 16 13
18:56:44 STREAM b'IDAT' 41 8192
18:56:44 STREAM b'IHDR' 16 13
18:56:44 STREAM b'IDAT' 41 8192
18:56:44 STREAM b'IHDR' 16 13
18:56:44 STREAM b'IDAT' 41 8192
18:56:44 STREAM b'IHDR' 16 13
18:56:44 STREAM b'IDAT' 41 8192
18:56:44 STREAM b'IHDR' 16 13
18:56:44 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:45 STREAM b'IHDR' 16 13
18:56:45 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:46 STREAM b'IHDR' 16 13
18:56:46 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:47 STREAM b'IHDR' 16 13
18:56:47 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:48 STREAM b'IHDR' 16 13
18:56:48 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:49 STREAM b'IHDR' 16 13
18:56:49 STREAM b'IDAT' 41 8192
18:56:50 STREAM b'IHDR' 16 13
18:56:50 STREAM b'IDAT' 41 8192
18:56:50 STREAM b'IHDR' 16 13
18:56:50 STREAM b'IDAT' 41 8192
18:56:50 STREAM b'IHDR' 16 13
18:56:50 STREAM b'IDAT' 41 8192
18:56:50 STREAM b'IHDR' 16 13
18:56:50 STREAM b'IDAT' 41 8192
18:56:50 STREAM b'IHDR' 16 13
18:56:50 STREAM b'IDAT' 41 8192
18:56:50 STREAM b'IHDR' 16 13
18:56:50 STREAM b'IDAT' 41 8192
18:56:50 STREAM b'IHDR' 16 13
18:56:50 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:51 STREAM b'IHDR' 16 13
18:56:51 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:52 STREAM b'IHDR' 16 13
18:56:52 STREAM b'IDAT' 41 8192
18:56:53 STREAM b'IHDR' 16 13
18:56:53 STREAM b'IDAT' 41 8192
18:56:53 STREAM b'IHDR' 16 13
18:56:53 STREAM b'IDAT' 41 8192
18:56:53 STREAM b'IHDR' 16 13
18:56:53 STREAM b'IDAT' 41 8192
18:56:53 STREAM b'IHDR' 16 13
18:56:53 STREAM b'IDAT' 41 8192
18:56:53 STREAM b'IHDR' 16 13
18:56:53 STREAM b'IDAT' 41 8192
18:56:53 STREAM b'IHDR' 16 13
18:56:53 STREAM b'IDAT' 41 8192
18:56:53 STREAM b'IHDR' 16 13
18:56:53 STREAM b'IDAT' 41 8192
18:56:54 STREAM b'IHDR' 16 13
18:56:54 STREAM b'IDAT' 41 8192
18:56:54 STREAM b'IHDR' 16 13
18:56:54 STREAM b'IDAT' 41 8192
18:56:54 STREAM b'IHDR' 16 13
18:56:54 STREAM b'IDAT' 41 8192
18:56:54 STREAM b'IHDR' 16 13
18:56:54 STREAM b'IDAT' 41 8192
18:56:54 STREAM b'IHDR' 16 13
18:56:54 STREAM b'IDAT' 41 8192
18:56:54 STREAM b'IHDR' 16 13
18:56:54 STREAM b'IDAT' 41 8192
18:56:55 STREAM b'IHDR' 16 13
18:56:55 STREAM b'IDAT' 41 8192
18:56:55 STREAM b'IHDR' 16 13
18:56:55 STREAM b'IDAT' 41 8192
18:56:55 STREAM b'IHDR' 16 13
18:56:55 STREAM b'IDAT' 41 8192
18:56:55 STREAM b'IHDR' 16 13
18:56:55 STREAM b'IDAT' 41 8192
18:56:55 STREAM b'IHDR' 16 13
18:56:55 STREAM b'IDAT' 41 8192
18:56:55 STREAM b'IHDR' 16 13
18:56:55 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:56 STREAM b'IHDR' 16 13
18:56:56 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:57 STREAM b'IHDR' 16 13
18:56:57 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:58 STREAM b'IHDR' 16 13
18:56:58 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:56:59 STREAM b'IHDR' 16 13
18:56:59 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:00 STREAM b'IHDR' 16 13
18:57:00 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:01 STREAM b'IHDR' 16 13
18:57:01 STREAM b'IDAT' 41 8192
18:57:02 STREAM b'IHDR' 16 13
18:57:02 STREAM b'IDAT' 41 8192
18:57:02 STREAM b'IHDR' 16 13
18:57:02 STREAM b'IDAT' 41 8192
18:57:02 STREAM b'IHDR' 16 13
18:57:02 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:03 STREAM b'IHDR' 16 13
18:57:03 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:04 STREAM b'IHDR' 16 13
18:57:04 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:05 STREAM b'IHDR' 16 13
18:57:05 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:06 STREAM b'IHDR' 16 13
18:57:06 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:07 STREAM b'IHDR' 16 13
18:57:07 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:08 STREAM b'IHDR' 16 13
18:57:08 STREAM b'IDAT' 41 8192
18:57:09 STREAM b'IHDR' 16 13
18:57:09 STREAM b'IDAT' 41 8192
18:57:09 STREAM b'IHDR' 16 13
18:57:09 STREAM b'IDAT' 41 8192
18:57:09 STREAM b'IHDR' 16 13
18:57:09 STREAM b'IDAT' 41 8192
18:57:09 STREAM b'IHDR' 16 13
18:57:09 STREAM b'IDAT' 41 8192
18:57:09 STREAM b'IHDR' 16 13
18:57:09 STREAM b'IDAT' 41 8192
18:57:09 STREAM b'IHDR' 16 13
18:57:09 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:10 STREAM b'IHDR' 16 13
18:57:10 STREAM b'IDAT' 41 8192
18:57:11 STREAM b'IHDR' 16 13
18:57:11 STREAM b'IDAT' 41 8192
18:57:11 STREAM b'IHDR' 16 13
18:57:11 STREAM b'IDAT' 41 8192
18:57:11 STREAM b'IHDR' 16 13
18:57:11 STREAM b'IDAT' 41 8192
18:57:11 STREAM b'IHDR' 16 13
18:57:11 STREAM b'IDAT' 41 8192
18:57:11 STREAM b'IHDR' 16 13
18:57:11 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:12 STREAM b'IHDR' 16 13
18:57:12 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:13 STREAM b'IHDR' 16 13
18:57:13 STREAM b'IDAT' 41 8192
18:57:14 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IDAT' 41 8192
18:57:15 STREAM b'IHDR' 16 13
18:57:15 STREAM b'IDAT' 41 8192
18:57:16 STREAM b'IHDR' 16 13
18:57:16 STREAM b'IDAT' 41 8192
18:57:16 STREAM b'IHDR' 16 13
18:57:16 STREAM b'IDAT' 41 8192
18:57:16 STREAM b'IHDR' 16 13
18:57:16 STREAM b'IDAT' 41 8192
18:57:16 STREAM b'IHDR' 16 13
18:57:16 STREAM b'IDAT' 41 8192
18:57:16 STREAM b'IDAT' 1542393 1
18:57:16 STREAM b'IHDR' 16 13
18:57:16 STREAM b'IDAT' 41 8192
18:57:16 STREAM b'IHDR' 16 13
18:57:16 STREAM b'IDAT' 41 8192
18:57:17 STREAM b'IHDR' 16 13
18:57:17 STREAM b'IDAT' 41 8192
18:57:17 STREAM b'IHDR' 16 13
18:57:17 STREAM b'IDAT' 41 8192
18:57:17 STREAM b'IHDR' 16 13
18:57:17 STREAM b'IDAT' 41 8192
18:57:17 STREAM b'IHDR' 16 13
18:57:17 STREAM b'IDAT' 41 8192
18:57:17 STREAM b'IHDR' 16 13
18:57:17 STREAM b'IDAT' 41 8192
18:57:17 STREAM b'IHDR' 16 13
18:57:17 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
18:57:18 STREAM b'IDAT' 41 8192
18:57:18 STREAM b'IHDR' 16 13
